Applicant ID,Applicant Name,Job Position,Experience (Years),Skills,Education Level,Application Status,Location,Expected Salary,Resume Score
5343,Applicant_5343,HR Manager,9,"Power BI, Communication, Machine Learning, Project Management",Master's,Offer Made,New York,145193,71
4314,Applicant_4314,UX Designer,1,"HTML, React, Git",Bachelor's,Rejected,Boston,97579,56
5733,Applicant_5733,UX Designer,1,"SQL, Tableau, Docker, CSS",Master's,Interview,Los Angeles,135677,81
2668,Applicant_2668,Data Analyst,8,"HTML, SQL, Agile, Deep Learning, JavaScript, React",PhD,Not Shortlisted,Seattle,89055,75
5177,Applicant_5177,Web Developer,7,"Java, Data Science, Machine Learning, Excel, JavaScript, React",Associate's,Interview,San Francisco,129031,99
4792,Applicant_4792,Data Scientist,2,"JavaScript, Tableau, Data Science, Docker, Deep Learning",Associate's,Not Shortlisted,Dallas,146451,50
4890,Applicant_4890,HR Manager,1,"Power BI, Python, React",Associate's,Interview,Dallas,68886,61
6881,Applicant_6881,Data Scientist,4,"Excel, Python, Machine Learning, Git, Cloud Computing, CSS",Master's,Under Review,Chicago,127142,84
7823,Applicant_7823,HR Manager,3,"CSS, Project Management, Cloud Computing, JavaScript, Python, Git, Agile",Bachelor's,Under Review,Boston,52271,58
9820,Applicant_9820,Web Developer,0,"JavaScript, Python, Excel, Agile",Bachelor's,Interview,Los Angeles,99422,95
9207,Applicant_9207,Data Scientist,9,"Excel, Project Management, Angular",Master's,Offer Made,Boston,128962,59
6920,Applicant_6920,HR Manager,9,"C++, Docker, CSS, Machine Learning, Deep Learning, Tableau",Associate's,Under Review,San Francisco,91590,75
3937,Applicant_3937,Product Manager,9,"Project Management, Python, Cloud Computing, Power BI, Deep Learning, JavaScript",Associate's,Under Review,Los Angeles,91791,93
4408,Applicant_4408,Data Scientist,4,"Agile, React, AWS, Docker, Deep Learning, Java, JavaScript",Associate's,Interview,San Francisco,90689,85
9980,Applicant_9980,HR Manager,4,"Python, Machine Learning, Deep Learning",Associate's,Offer Made,Boston,124954,82
9742,Applicant_9742,Software Developer,10,"Tableau, Power BI, Angular",PhD,Under Review,Boston,119330,70
4951,Applicant_4951,Software Developer,4,"Angular, Git, Python, C++",PhD,Rejected,Boston,95181,89
4950,Applicant_4950,Data Scientist,9,"C++, Deep Learning, AWS, Java, JavaScript",Master's,Rejected,San Francisco,116249,64
5037,Applicant_5037,Software Developer,1,"C++, Docker, Deep Learning",PhD,Interview,Dallas,61931,57
8042,Applicant_8042,Software Developer,4,"React, AWS, Machine Learning, Communication, Angular",Associate's,Interview,Chicago,104791,77
1642,Applicant_1642,Product Manager,0,"Communication, AWS, Project Management, Data Science",Bachelor's,Under Review,Dallas,90708,50
2359,Applicant_2359,HR Manager,4,"JavaScript, Deep Learning, Python, React, Data Science, CSS, AWS",Bachelor's,Interview,San Francisco,115471,54
6587,Applicant_6587,Data Analyst,5,"Deep Learning, Docker, Angular, JavaScript, Communication, Excel",Master's,Rejected,Boston,143883,99
1431,Applicant_1431,Data Analyst,3,"Power BI, React, Machine Learning, Docker, Cloud Computing",Associate's,Interview,Boston,112125,96
3559,Applicant_3559,UX Designer,2,"Deep Learning, Java, Power BI, CSS, JavaScript, AWS",Bachelor's,Offer Made,Dallas,100793,91
6181,Applicant_6181,Web Developer,7,"Git, Angular, Power BI, AWS",Associate's,Rejected,Dallas,146446,75
6604,Applicant_6604,Data Scientist,0,"Power BI, React, Java, Git, Tableau, AWS",Bachelor's,Not Shortlisted,San Francisco,146514,93
9249,Applicant_9249,Software Developer,2,"CSS, JavaScript, Excel",Bachelor's,Offer Made,New York,90895,96
4466,Applicant_4466,Data Analyst,10,"Agile, Cloud Computing, Tableau, Power BI, Project Management",PhD,Not Shortlisted,Austin,84182,73
3481,Applicant_3481,Data Scientist,4,"CSS, Project Management, React, Tableau, Machine Learning, C++, HTML",Master's,Interview,Chicago,104410,76
4717,Applicant_4717,HR Manager,3,"C++, JavaScript, AWS, HTML",Bachelor's,Interview,Seattle,76602,81
9243,Applicant_9243,Data Scientist,6,"HTML, Power BI, JavaScript, Cloud Computing",Bachelor's,Offer Made,Boston,86512,82
1281,Applicant_1281,HR Manager,5,"AWS, SQL, Data Science, Power BI, Cloud Computing, Deep Learning, C++",PhD,Rejected,Austin,53648,93
2097,Applicant_2097,Software Developer,2,"JavaScript, Angular, HTML, React, Excel",Associate's,Rejected,Austin,93879,73
2927,Applicant_2927,UX Designer,1,"AWS, Data Science, HTML, Angular, Python, Cloud Computing",Associate's,Not Shortlisted,New York,86751,80
8448,Applicant_8448,HR Manager,7,"Excel, React, SQL, JavaScript, Java, Data Science, Python",Master's,Not Shortlisted,Los Angeles,75885,99
3849,Applicant_3849,Software Developer,4,"JavaScript, Docker, HTML, Python",Bachelor's,Under Review,San Francisco,64368,100
9334,Applicant_9334,Data Analyst,1,"Power BI, Deep Learning, HTML, Cloud Computing",Associate's,Under Review,Dallas,128736,57
2693,Applicant_2693,Data Analyst,5,"Power BI, Excel, Agile",Bachelor's,Rejected,Los Angeles,54493,54
7690,Applicant_7690,Data Scientist,6,"Java, Tableau, HTML, Communication, CSS, Excel, React",Associate's,Not Shortlisted,New York,122731,89
1743,Applicant_1743,HR Manager,6,"Machine Learning, C++, CSS, Angular, Excel, Cloud Computing, JavaScript",Bachelor's,Offer Made,Austin,145321,86
2727,Applicant_2727,Web Developer,0,"Tableau, Machine Learning, SQL",Associate's,Rejected,Los Angeles,129935,99
5928,Applicant_5928,Web Developer,6,"Agile, Project Management, Java, Data Science, CSS, React",Master's,Not Shortlisted,Austin,91083,66
3764,Applicant_3764,HR Manager,5,"Agile, Project Management, SQL",Associate's,Under Review,Los Angeles,118320,69
4095,Applicant_4095,Product Manager,3,"Docker, Power BI, Data Science, Agile",PhD,Under Review,Dallas,129198,70
6482,Applicant_6482,Product Manager,10,"Docker, Git, Machine Learning",PhD,Interview,Seattle,107785,88
9924,Applicant_9924,Software Developer,3,"Communication, Git, JavaScript, Project Management, Power BI, Cloud Computing",Bachelor's,Interview,Boston,58715,83
9973,Applicant_9973,HR Manager,3,"C++, Project Management, Angular, Deep Learning, Machine Learning, Agile",Master's,Under Review,Chicago,66985,61
9719,Applicant_9719,UX Designer,0,"Excel, Power BI, JavaScript",Associate's,Under Review,Dallas,98996,86
9918,Applicant_9918,UX Designer,5,"Communication, AWS, Angular, Power BI, Excel, Java",Master's,Rejected,Seattle,104326,60
2129,Applicant_2129,Software Developer,8,"Data Science, Tableau, JavaScript, HTML",Bachelor's,Interview,Boston,111598,91
4071,Applicant_4071,Product Manager,1,"C++, Deep Learning, Power BI, Machine Learning, Agile, SQL",Bachelor's,Rejected,Los Angeles,125726,86
1216,Applicant_1216,Web Developer,10,"Deep Learning, Cloud Computing, JavaScript, Tableau",Bachelor's,Not Shortlisted,San Francisco,65525,83
1320,Applicant_1320,Product Manager,6,"Communication, Machine Learning, Angular, React, Deep Learning, C++",Bachelor's,Interview,San Francisco,77531,81
1341,Applicant_1341,HR Manager,4,"SQL, Java, Cloud Computing, Agile, JavaScript, Communication, Docker",Associate's,Not Shortlisted,Dallas,146112,94
1110,Applicant_1110,Data Scientist,1,"AWS, Tableau, Docker, JavaScript, Communication, Java",Bachelor's,Interview,Chicago,72146,56
2353,Applicant_2353,UX Designer,9,"Deep Learning, AWS, Cloud Computing",Bachelor's,Offer Made,Boston,86147,87
9310,Applicant_9310,Data Scientist,4,"Agile, Machine Learning, React",PhD,Interview,Seattle,103889,100
2552,Applicant_2552,HR Manager,8,"Communication, Data Science, Tableau, Excel, C++, Python",Bachelor's,Offer Made,Dallas,72605,72
1311,Applicant_1311,Data Scientist,5,"HTML, Cloud Computing, Python, Angular, JavaScript",PhD,Not Shortlisted,Chicago,118308,65
4358,Applicant_4358,UX Designer,6,"React, Data Science, C++, JavaScript, Excel, CSS, Python",PhD,Rejected,Los Angeles,106839,66
5177,Applicant_5177,UX Designer,4,"Machine Learning, JavaScript, Angular, C++",Associate's,Offer Made,Boston,69955,90
7308,Applicant_7308,Web Developer,5,"Docker, Git, Cloud Computing, Data Science, Python, Communication, Excel",Master's,Offer Made,Los Angeles,63784,84
8442,Applicant_8442,Data Analyst,6,"Agile, Tableau, Communication, Angular",PhD,Interview,Chicago,58054,56
2213,Applicant_2213,Product Manager,2,"Angular, AWS, Machine Learning, Git, JavaScript, Java, Data Science",Bachelor's,Rejected,Boston,72320,61
4181,Applicant_4181,UX Designer,8,"Cloud Computing, C++, Deep Learning",Master's,Offer Made,Dallas,126000,52
3068,Applicant_3068,UX Designer,3,"SQL, Machine Learning, Excel, Deep Learning, CSS, React",PhD,Under Review,Boston,100985,76
1861,Applicant_1861,HR Manager,4,"Deep Learning, JavaScript, Git, HTML, React",Master's,Rejected,San Francisco,51633,73
6890,Applicant_6890,Software Developer,4,"Data Science, Git, Excel, Tableau, AWS, Docker, Communication",Associate's,Offer Made,Dallas,142999,70
9417,Applicant_9417,HR Manager,1,"Deep Learning, Power BI, Tableau, SQL, AWS, Machine Learning, HTML",Master's,Interview,Austin,67923,81
1188,Applicant_1188,Software Developer,3,"Git, Cloud Computing, Agile, Docker, Power BI, C++, HTML",Bachelor's,Rejected,Dallas,90489,100
7726,Applicant_7726,UX Designer,0,"Data Science, React, Git, Tableau, CSS, Angular, Deep Learning",Master's,Not Shortlisted,Los Angeles,147419,51
2276,Applicant_2276,Product Manager,8,"HTML, Git, JavaScript, Project Management, CSS, Java, Excel",Bachelor's,Under Review,San Francisco,68674,74
8906,Applicant_8906,HR Manager,9,"C++, Excel, React",Bachelor's,Under Review,San Francisco,71447,91
7171,Applicant_7171,Web Developer,10,"Java, Power BI, Cloud Computing, HTML, Git, React, CSS",Master's,Interview,Chicago,102298,100
8994,Applicant_8994,Web Developer,0,"CSS, AWS, Data Science",Associate's,Interview,Dallas,77360,67
4299,Applicant_4299,UX Designer,9,"CSS, Machine Learning, Cloud Computing, AWS, Communication",Master's,Not Shortlisted,New York,120181,88
4114,Applicant_4114,Product Manager,9,"Data Science, Angular, C++, Machine Learning, Java",PhD,Offer Made,Seattle,147192,52
8344,Applicant_8344,Data Scientist,1,"Machine Learning, Git, CSS, C++, SQL, Data Science",Associate's,Under Review,Seattle,116700,55
1148,Applicant_1148,Data Analyst,10,"Tableau, Power BI, C++, Machine Learning, Git, JavaScript",Associate's,Under Review,Los Angeles,61623,76
6349,Applicant_6349,Software Developer,0,"Angular, Agile, Python, CSS, Data Science",Bachelor's,Interview,Austin,60516,68
8144,Applicant_8144,Product Manager,9,"Machine Learning, Deep Learning, Python",Bachelor's,Not Shortlisted,San Francisco,135101,88
2754,Applicant_2754,Data Analyst,1,"Deep Learning, Machine Learning, React, C++, CSS, AWS",PhD,Not Shortlisted,Seattle,135283,97
1119,Applicant_1119,HR Manager,4,"Cloud Computing, JavaScript, SQL, CSS, Tableau",Associate's,Not Shortlisted,Seattle,55690,74
4878,Applicant_4878,UX Designer,4,"Docker, Java, SQL, Python",Bachelor's,Rejected,Dallas,148459,54
8379,Applicant_8379,Product Manager,1,"Project Management, Python, Tableau, React, Angular, Deep Learning, Docker",Master's,Offer Made,Dallas,148149,87
6184,Applicant_6184,HR Manager,3,"React, SQL, Power BI, Deep Learning, Agile, JavaScript, AWS",PhD,Offer Made,Austin,109903,92
5551,Applicant_5551,Data Analyst,7,"Project Management, Machine Learning, Data Science",Master's,Offer Made,Austin,140608,71
6682,Applicant_6682,Data Analyst,10,"Project Management, React, Docker, Excel, Python, C++",Bachelor's,Not Shortlisted,Los Angeles,134210,94
6738,Applicant_6738,Data Analyst,2,"CSS, Tableau, Python, HTML",Bachelor's,Rejected,Seattle,113151,68
7851,Applicant_7851,UX Designer,5,"Java, Tableau, Communication",Master's,Not Shortlisted,Austin,107672,62
6143,Applicant_6143,Software Developer,7,"Data Science, JavaScript, Agile",PhD,Under Review,Seattle,76275,67
8558,Applicant_8558,Data Analyst,10,"Python, HTML, Cloud Computing, Tableau, Power BI, JavaScript, Project Management",Master's,Not Shortlisted,Chicago,69564,90
9051,Applicant_9051,Software Developer,3,"Git, Docker, JavaScript, Cloud Computing, Power BI, HTML",Bachelor's,Rejected,Austin,120138,83
2860,Applicant_2860,Data Analyst,6,"Data Science, C++, Git",PhD,Under Review,Boston,109625,74
4380,Applicant_4380,Data Scientist,7,"SQL, AWS, Agile, Angular, Git",Bachelor's,Offer Made,Seattle,91264,61
7536,Applicant_7536,Web Developer,0,"Project Management, Docker, Power BI",Master's,Not Shortlisted,Los Angeles,80193,80
8233,Applicant_8233,Web Developer,2,"AWS, Communication, Excel, Python, Angular",Bachelor's,Interview,Austin,55309,67
7913,Applicant_7913,Product Manager,7,"Machine Learning, Deep Learning, Python, Data Science",Associate's,Rejected,Dallas,134800,55
7874,Applicant_7874,Data Scientist,8,"Docker, Communication, Python, Tableau, Agile, Git",PhD,Interview,Austin,119361,77
3680,Applicant_3680,Data Scientist,3,"Excel, Git, Java, Tableau, Communication, Angular",Master's,Interview,Austin,101328,80
7621,Applicant_7621,Data Scientist,3,"CSS, Java, Python, SQL",Bachelor's,Under Review,San Francisco,102626,62
2818,Applicant_2818,Data Analyst,0,"Agile, AWS, Python, Data Science, React, JavaScript",Master's,Under Review,Boston,76638,63
9911,Applicant_9911,Software Developer,3,"Machine Learning, Angular, Cloud Computing, C++, HTML, Agile",Bachelor's,Not Shortlisted,Austin,84719,66
9410,Applicant_9410,Software Developer,6,"Deep Learning, Git, Communication, Machine Learning, Docker, HTML",Bachelor's,Under Review,Chicago,124940,62
3853,Applicant_3853,Data Analyst,0,"JavaScript, HTML, Git, Tableau",Bachelor's,Under Review,Austin,100048,54
7885,Applicant_7885,Product Manager,0,"Data Science, C++, Java, Machine Learning, Power BI",PhD,Not Shortlisted,Boston,91275,84
9142,Applicant_9142,HR Manager,1,"JavaScript, SQL, Data Science, Project Management",Bachelor's,Offer Made,San Francisco,113710,95
8549,Applicant_8549,Data Scientist,4,"Java, SQL, JavaScript",PhD,Not Shortlisted,Chicago,93500,77
4539,Applicant_4539,Web Developer,7,"Tableau, Power BI, Cloud Computing, AWS, Communication, Docker, JavaScript",Associate's,Under Review,Los Angeles,62407,61
5762,Applicant_5762,Data Scientist,8,"Project Management, Cloud Computing, Git",PhD,Not Shortlisted,Dallas,58315,51
6199,Applicant_6199,Data Analyst,7,"JavaScript, SQL, Power BI",Master's,Not Shortlisted,New York,145916,89
2050,Applicant_2050,Product Manager,5,"Communication, Cloud Computing, Tableau, C++, CSS, Docker, SQL",Bachelor's,Under Review,San Francisco,64048,54
8743,Applicant_8743,Web Developer,10,"JavaScript, Machine Learning, Excel",Associate's,Rejected,Boston,98093,69
5010,Applicant_5010,Software Developer,5,"Project Management, Angular, Machine Learning, Tableau, Python, CSS",Associate's,Offer Made,Chicago,107763,89
6672,Applicant_6672,UX Designer,2,"Project Management, Tableau, Cloud Computing",Master's,Offer Made,Dallas,80092,86
9898,Applicant_9898,Data Analyst,1,"Communication, Angular, Power BI, Agile",PhD,Offer Made,New York,124436,94
3328,Applicant_3328,HR Manager,3,"Git, Machine Learning, JavaScript, Power BI, Tableau, React",Master's,Interview,Boston,68308,95
9778,Applicant_9778,Data Scientist,7,"Cloud Computing, Agile, React, Angular, Machine Learning, Deep Learning, SQL",Associate's,Interview,New York,81965,60
5186,Applicant_5186,UX Designer,9,"C++, HTML, Python, JavaScript, Agile",Bachelor's,Not Shortlisted,Austin,108545,92
8098,Applicant_8098,UX Designer,7,"Tableau, Data Science, Machine Learning",Bachelor's,Offer Made,Austin,91281,58
7547,Applicant_7547,Web Developer,3,"React, Java, Power BI, CSS, Git, Agile, Docker",Bachelor's,Interview,Seattle,50313,97
5256,Applicant_5256,UX Designer,6,"Machine Learning, Java, Deep Learning, Project Management, Angular, Cloud Computing",PhD,Under Review,Austin,122452,57
1554,Applicant_1554,HR Manager,7,"AWS, SQL, Java, Cloud Computing, Tableau, Agile, Excel",Master's,Not Shortlisted,Chicago,131337,75
4423,Applicant_4423,Data Analyst,1,"CSS, Tableau, Power BI, SQL, Agile, Machine Learning",Associate's,Rejected,Seattle,120839,97
6919,Applicant_6919,Data Analyst,6,"Deep Learning, Java, SQL, Tableau, Data Science, Docker, CSS",Master's,Under Review,San Francisco,94622,93
2772,Applicant_2772,UX Designer,1,"Agile, Cloud Computing, Python, Data Science, Project Management, Excel",Bachelor's,Rejected,Austin,61167,94
8137,Applicant_8137,Product Manager,7,"Tableau, Git, Excel, Cloud Computing, C++, Power BI, Data Science",Master's,Offer Made,Boston,112228,67
5041,Applicant_5041,Software Developer,7,"Cloud Computing, Deep Learning, HTML, Agile, AWS, Data Science, JavaScript",Bachelor's,Under Review,Chicago,72924,93
2821,Applicant_2821,HR Manager,7,"Java, JavaScript, CSS, Machine Learning, Agile, Data Science",PhD,Under Review,Los Angeles,93566,67
6640,Applicant_6640,Web Developer,0,"Java, Project Management, Agile, Angular, C++, Docker",Bachelor's,Rejected,Dallas,98228,54
5829,Applicant_5829,Product Manager,10,"Power BI, C++, Deep Learning, Angular",PhD,Interview,San Francisco,98638,72
2438,Applicant_2438,Software Developer,10,"JavaScript, Excel, Communication, Docker",Bachelor's,Offer Made,Austin,73403,50
3824,Applicant_3824,Web Developer,9,"Excel, JavaScript, Project Management",Associate's,Rejected,Austin,72067,97
8917,Applicant_8917,Software Developer,4,"AWS, Cloud Computing, Docker, Tableau, HTML, Agile",Associate's,Rejected,San Francisco,52423,64
4677,Applicant_4677,Data Scientist,4,"Deep Learning, Communication, Excel, Tableau, Docker",Bachelor's,Not Shortlisted,Dallas,94902,66
